activity_id,prompt_id,conjunction,rule_id,label,sample_entry,feedback_primary,feedback_secondary,highlights_secondary
180,280,because,1897,Label_8,the relationship with coaches and participation in sports are paramount in that young athlete's life.',<p>Try clearing your response and starting again. Use only information from the text. Why do some critics disagree with No Pass No Play laws?</p>,<p>Clear your response and try again. What do critics think will happen to students who can&#x27;t play sports? Read the highlighted text for ideas.</p>,"<p>Some students, coaches, and other critics have opposed No Pass No Play laws. They worry that excluding students from healthy extracurricular activities based on grades could lead to increased drop-out rates. For some students, activities like sports are one of the main things keeping them in school. One student athlete explained to ESPN, &quot;I have a couple of friends who…didn&#x27;t get to play football, so to them, why bother coming to school?”</p><p>Some critics also think that No Pass No Play rules could encourage athletes to take easier classes rather than challenging themselves academically. That way, it’s possible for them to keep up passing grades and stay on their teams.</p>"
180,280,because,1903,Label_9,If students do not pass their classes students can not play.,<p>Clear your response and try again. Why do some critics disagree with No Pass No Play laws?</p>,<p>Clear your response and try again. What do critics think will happen to students who can&#x27;t play sports? Read the highlighted text for ideas.</p>,"<p>Some students, coaches, and other critics have opposed No Pass No Play laws. They worry that excluding students from healthy extracurricular activities based on grades could lead to increased drop-out rates. For some students, activities like sports are one of the main things keeping them in school. One student athlete explained to ESPN, &quot;I have a couple of friends who…didn&#x27;t get to play football, so to them, why bother coming to school?”</p>"
177,273,so,1281,Label_3,the environment wont die off from plastic bags.,<p>Clear your response and try again. </p><br/><p><em>So</em> is used to show an effect or outcome. Go back to the text and look for what states and governments are doing as a result of plastic bag reduction laws being good for the environment.</p>,<p>Clear your response and try again. </p><br/><p>Talk about how governments are responding to the debate around plastic bag reduction laws. Use the highlighted text for ideas.</p>,"<p>Many governments agree that, despite their drawbacks, plastic bag reduction laws help the environment. As a result, governments are working to address the potential negative consequences of these laws. Some governments are funding training programs to help plastic workers transition to renewable energy jobs. Others are providing low-income residents with free, reusable shopping bags.</p><p>As of 2021, nine states have banned single-use plastic bags: California, Oregon, New York, Vermont, Maine, Connecticut, Delaware, Washington, and New Jersey. Hundreds of cities and towns have passed their own plastic bag reduction laws as well.</p><p>Other states and cities are considering a ban or tax on plastic bags. Are the environmental benefits of plastic bag reduction laws worth the economic cost of changing how people shop?</p>"
177,273,so,1282,Label_4,people will lose their jobs and will lose a big industry.,<p>Clear your response and try again. </p><br/><p><em>So</em> is used to show an effect or consequence of something. Go back to the text and look for what happened as a result of plastic bag reduction laws being good for the environment.</p>,<p>Clear your response and try again. </p><br/><p>Talk about how governments are responding to the debate around plastic bag reduction laws. Use the highlighted text for ideas.</p>,"<p>Many governments agree that, despite their drawbacks, plastic bag reduction laws help the environment. As a result, governments are working to address the potential negative consequences of these laws. Some governments are funding training programs to help plastic workers transition to renewable energy jobs. Others are providing low-income residents with free, reusable shopping bags.</p><p>As of 2021, nine states have banned single-use plastic bags: California, Oregon, New York, Vermont, Maine, Connecticut, Delaware, Washington, and New Jersey. Hundreds of cities and towns have passed their own plastic bag reduction laws as well.</p><p>Other states and cities are considering a ban or tax on plastic bags. Are the environmental benefits of plastic bag reduction laws worth the economic cost of changing how people shop?</p>"
177,273,so,1283,Label_0,it is a smart option.,<p>Clear your response and try again. </p><br/><p>What is an effect or consequence of plastic bag reduction laws being good for the environment? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. </p><br/><p>How are governments responding to the debate around plastic bag reduction laws? Read the highlighted text for ideas.</p>,"<p>Many governments agree that, despite their drawbacks, plastic bag reduction laws help the environment. As a result, governments are working to address the potential negative consequences of these laws. Some governments are funding training programs to help plastic workers transition to renewable energy jobs. Others are providing low-income residents with free, reusable shopping bags.</p><p>As of 2021, nine states have banned single-use plastic bags: California, Oregon, New York, Vermont, Maine, Connecticut, Delaware, Washington, and New Jersey. Hundreds of cities and towns have passed their own plastic bag reduction laws as well.</p><p>Other states and cities are considering a ban or tax on plastic bags. Are the environmental benefits of plastic bag reduction laws worth the economic cost of changing how people shop?</p>"
177,272,but,1272,Label_1,"this can result in job loss, such as grocery bagger.",<p>That&#x27;s true! Now be more specific. What kinds of jobs could be lost?</p>,<p>Keep revising! Try to be even more specific. Which industry could face potential job losses? Read the highlighted text for ideas.</p>,"<p><mark>Plastic bag industry representatives argue that these laws could result in job loss. They say nearly 30,000 American manufacturing and recycling jobs across the country could be at risk. Instead of decreasing plastic bag production, some advocate for developing better recycling methods.</mark></p>"
177,272,but,1273,Label_3,it can help the ocean and landfills.,<p>Clear your response and try again. </p><br/><p><em>But</em> is used to show a surprising or contrasting idea. Go back to the text and look for the potential drawbacks of plastic bag reduction laws.</p>,<p>Clear your response and try again. </p><br/><p>Talk about the potential drawbacks of plastic bag reduction laws. Use the highlighted text for ideas.</p>,"<p><mark>Plastic bag industry representatives argue that these laws could result in job loss. They say nearly 30,000 American manufacturing and recycling jobs across the country could be at risk. Instead of decreasing plastic bag production, some advocate for developing better recycling methods.</mark></p>"
177,272,but,1274,Label_4,laws require store to change an extra fee for every plastic bag used,<p>Clear your response and try again. </p><br/><p>The first part of the sentence tells you a good thing about banning plastic bags.<em> </em>Use<em> but</em> to add a contrasting idea. How could banning plastic bags be bad? </p>,<p>Clear your response and try again. </p><br/><p>How could banning plastic bags affect jobs? How could it be difficult for low-income shoppers? Look at the highlighted text for ideas.</p>,"<p>Plastic bag industry representatives argue that these laws could result in job loss. They say nearly 30,000 American manufacturing and recycling jobs across the country could be at risk. Instead of decreasing plastic bag production, some advocate for developing better recycling methods.</p><p>Critics also argue that these laws will harm low-income shoppers, who may not be able to afford plastic bag fees or reusable bags. “Many families have a hard time just getting by, paying for groceries, rent and heat,” said Simcha Felder, a New York State Senator, about the city’s plastic bag tax. “This will hurt lower- and middle-income families who already struggle.”</p>"
177,272,but,1275,Label_5,", can be more expensive.",<p>That&#x27;s true! Now be more specific. Who would these laws be expensive for?</p>,<p>Keep revising! Try to be even more specific. Which group of people may not be able to afford plastic bag fees or reusable bags? Use the highlighted text for ideas.</p>,"<p><mark>Critics also argue that these laws will harm low-income shoppers, who may not be able to afford plastic bag fees or reusable bags. “Many families have a hard time just getting by, paying for groceries, rent and heat,” said Simcha Felder, a New York State Senator, about the city’s plastic bag tax. “This will hurt lower- and middle-income families who already struggle.”</mark></p>"
177,272,but,1276,Label_0,people in the United States use a lot of plastic bags,<p>Clear your response and try again.</p><br/><p>The first part of the sentence tells you why banning plastic bags could be good. Use <em>but </em>to give an opposite perspective. How could banning plastic bags be bad?</p>,<p>Clear your response and try again. </p><br/><p>How might these laws negatively impact jobs or low-income shoppers? Look back at the highlighted text for ideas.</p>,"<p>Plastic bag industry representatives argue that these laws could result in job loss. They say nearly 30,000 American manufacturing and recycling jobs across the country could be at risk. Instead of decreasing plastic bag production, some advocate for developing better recycling methods.</p><p>Critics also argue that these laws will harm low-income shoppers, who may not be able to afford plastic bag fees or reusable bags. “Many families have a hard time just getting by, paying for groceries, rent and heat,” said Simcha Felder, a New York State Senator, about the city’s plastic bag tax. “This will hurt lower- and middle-income families who already struggle.”</p>"
177,271,because,1264,Label_1,having less plastic in the environment will help the world be safer.,<p>That&#x27;s true! Now be more specific. Where do plastic bags usually end up?</p>,"<p>Keep revising! If people use fewer plastic bags, which areas would be less polluted? Read the highlighted text for ideas.</p>","<p><mark>Supporters of plastic bag reduction laws argue that a large number of plastic bags end up in landfills or the ocean, where they can stay for up to 1,000 years because they are not biodegradable. If plastic bags are banned or cost extra, customers are more likely to bring their own reusable bags or to not use a bag at all. The less people use plastic bags for shopping, the less plastic ends up in landfills and oceans.</mark></p>"
177,271,because,1265,Label_2,then it won't harm the environment.,<p>That&#x27;s true! Now be more specific. Where do plastic bags usually end up?</p>,"<p>Keep revising! If people use fewer plastic bags, which areas would be less polluted? Read the highlighted text for ideas.</p>","<p><mark>Supporters of plastic bag reduction laws argue that a large number of plastic bags end up in landfills or the ocean, where they can stay for up to 1,000 years because they are not biodegradable. If plastic bags are banned or cost extra, customers are more likely to bring their own reusable bags or to not use a bag at all. The less people use plastic bags for shopping, the less plastic ends up in landfills and oceans.</mark></p>"
177,271,because,1267,Label_4,these laws develop btter recycling methods.,<p>Clear your response and try again. </p><br/><p><em>Because</em> is used to explain why or give a reason. Go back to the text and look for a reason why plastic bag reduction laws can benefit the environment.</p>,<p>Clear your response and try again. </p><br/><p>Talk about why plastic bag reduction laws can benefit the environment. Read the highlighted text for ideas.</p>,"<p>Supporters of plastic bag reduction laws argue that a large number of plastic bags end up in landfills or the ocean, where they can stay for up to 1,000 years because they are not biodegradable. If plastic bags are banned or cost extra, customers are more likely to bring their own reusable bags or to not use a bag at all. The less people use plastic bags for shopping, the less plastic ends up in landfills and oceans.</p><p>In addition, these laws can limit the toxic chemicals and microplastics released into the air and water. Advocates believe that these laws would protect the health of nearby communities and ecosystems.</p>"
177,271,because,1268,Label_0,they can protect the health of nearby communities and ecosystems.,<p>Clear your response and try again. </p><br/><p>Why can plastic bag reduction laws benefit the environment? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. Where do plastic bags usually end up? Read the highlighted text for ideas.</p>,"<p>Supporters of plastic bag reduction laws argue that a large number of plastic bags end up in landfills or the ocean, where they can stay for up to 1,000 years because they are not biodegradable. If plastic bags are banned or cost extra, customers are more likely to bring their own reusable bags or to not use a bag at all. The less people use plastic bags for shopping, the less plastic ends up in landfills and oceans.</p><p>In addition, these laws can limit the toxic chemicals and microplastics released into the air and water. Advocates believe that these laws would protect the health of nearby communities and ecosystems.</p>"
176,270,so,1299,Label_1,companies are working to grow it to help reduce the amount of methane cows burp.,<p>That&#x27;s true! Now be more specific. How widespread are the efforts to grow seaweed?</p>,<p>Keep revising! Try to be even more specific. How widespread are the efforts to grow enough seaweed to reduce cows&#x27; methane emissions? Read the highlighted text for ideas.</p>,"<p><mark>Before this research began, Asparagopsis was only found in oceans around the globe and divers had to gather it by hand. There are now companies around the world that are working to grow it to help reduce cows’ methane emissions.</mark></p><p><mark>Some companies, like Blue Ocean Barns in Hawaii, have begun to grow this seaweed on land in large seawater tanks, while other companies, such as Sea Forest in Tasmania, Australia, have begun to grow it on large ropes in the ocean.</mark></p><p><mark>It will take a global effort to cultivate, or grow, enough Asparagopsis to reduce cows’ methane emissions. But as Joan Salwen, the CEO of Blue Oceans Barns, recently stated: “Cultivation has been the biggest question mark and stumbling block and [now] it actually is in our grasp. And that is so exciting.”</mark></p>"
176,270,so,1300,Label_2,some companies are trying to grow seaweed on a large scale to reduce methane emissions from cows.,<p>That&#x27;s true! Now be more specific. How large of an effort is this?</p>,<p>Keep revising! Try to be even more specific. How large of an effort is needed to grow enough seaweed to reduce cows&#x27; methane emissions? Read the highlighted text for ideas.</p>,"<p><mark>Before this research began, Asparagopsis was only found in oceans around the globe and divers had to gather it by hand. There are now companies around the world that are working to grow it to help reduce cows’ methane emissions.</mark></p><p><mark>Some companies, like Blue Ocean Barns in Hawaii, have begun to grow this seaweed on land in large seawater tanks, while other companies, such as Sea Forest in Tasmania, Australia, have begun to grow it on large ropes in the ocean.</mark></p><p><mark>It will take a global effort to cultivate, or grow, enough Asparagopsis to reduce cows’ methane emissions. But as Joan Salwen, the CEO of Blue Oceans Barns, recently stated: “Cultivation has been the biggest question mark and stumbling block and [now] it actually is in our grasp. And that is so exciting.”</mark></p>"
176,270,so,1301,Label_4,growing seaweed can help.,<p>Clear your response and try again. What is being done to help reduce cows&#x27; methane emissions?</p>,<p>Keep revising! Try to be even more specific. What are companies doing to help reduce cows&#x27; methane emissions? Read the highlighted text for ideas.</p>,"<p><mark>Before this research began, Asparagopsis was only found in oceans around the globe and divers had to gather it by hand. There are now companies around the world that are working to grow it to help reduce cows’ methane emissions.</mark></p><p><mark>Some companies, like Blue Ocean Barns in Hawaii, have begun to grow this seaweed on land in large seawater tanks, while other companies, such as Sea Forest in Tasmania, Australia, have begun to grow it on large ropes in the ocean.</mark></p><p><mark>It will take a global effort to cultivate, or grow, enough Asparagopsis to reduce cows’ methane emissions. But as Joan Salwen, the CEO of Blue Oceans Barns, recently stated: “Cultivation has been the biggest question mark and stumbling block and [now] it actually is in our grasp. And that is so exciting.”</mark></p>"
176,270,so,1302,Label_5,there's less greenhouse gasse's in the air.,<p>Clear your response and try again. <em>So</em> is used to show an effect of an idea. What is being done to help reduce cows&#x27; methane emissions?</p>,<p>Clear your response and try again. What are companies doing to help reduce cows&#x27; methane emissions? Use the highlighted text for ideas.</p>,"<p><mark>Before this research began, Asparagopsis was only found in oceans around the globe and divers had to gather it by hand. There are now companies around the world that are working to grow it to help reduce cows’ methane emissions.</mark></p><p><mark>Some companies, like Blue Ocean Barns in Hawaii, have begun to grow this seaweed on land in large seawater tanks, while other companies, such as Sea Forest in Tasmania, Australia, have begun to grow it on large ropes in the ocean.</mark></p><p><mark>It will take a global effort to cultivate, or grow, enough Asparagopsis to reduce cows’ methane emissions. But as Joan Salwen, the CEO of Blue Oceans Barns, recently stated: “Cultivation has been the biggest question mark and stumbling block and [now] it actually is in our grasp. And that is so exciting.”</mark></p>"
176,270,so,1303,Label_6,seaweed can make cows stop bruping methane gas but seaweed is very hard to find so its not used at al,<p>Clear your response and try again. <em>So</em> is used to show an effect of an idea. What is being done to help reduce cows&#x27; methane emissions?</p>,<p>Clear your response and try again. What are companies doing to help reduce cows&#x27; methane emissions? Use the highlighted text for ideas.</p>,"<p><mark>Before this research began, Asparagopsis was only found in oceans around the globe and divers had to gather it by hand. There are now companies around the world that are working to grow it to help reduce cows’ methane emissions.</mark></p><p><mark>Some companies, like Blue Ocean Barns in Hawaii, have begun to grow this seaweed on land in large seawater tanks, while other companies, such as Sea Forest in Tasmania, Australia, have begun to grow it on large ropes in the ocean.</mark></p><p><mark>It will take a global effort to cultivate, or grow, enough Asparagopsis to reduce cows’ methane emissions. But as Joan Salwen, the CEO of Blue Oceans Barns, recently stated: “Cultivation has been the biggest question mark and stumbling block and [now] it actually is in our grasp. And that is so exciting.”</mark></p>"
176,270,so,1304,Label_0,people can put seaweed in cow's daily diet.,<p>Clear your response and try again. What is being done to help reduce cows&#x27; methane emissions? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. What are companies doing to help reduce cows&#x27; methane emissions? Read the highlighted text for ideas.</p>,"<p><mark>Before this research began, Asparagopsis was only found in oceans around the globe and divers had to gather it by hand. There are now companies around the world that are working to grow it to help reduce cows’ methane emissions.</mark></p><p><mark>Some companies, like Blue Ocean Barns in Hawaii, have begun to grow this seaweed on land in large seawater tanks, while other companies, such as Sea Forest in Tasmania, Australia, have begun to grow it on large ropes in the ocean.</mark></p><p><mark>It will take a global effort to cultivate, or grow, enough Asparagopsis to reduce cows’ methane emissions. But as Joan Salwen, the CEO of Blue Oceans Barns, recently stated: “Cultivation has been the biggest question mark and stumbling block and [now] it actually is in our grasp. And that is so exciting.”</mark></p>"
176,269,but,1293,Label_1,it is not yet a solid solution for the problem.,<p>That&#x27;s true! Now be more specific. Why is this not yet a solid solution?</p>,<p>Keep revising! Try to be even more specific. Why is using seaweed to reduce cows&#x27; methane emissions not yet a solid solution? Read the highlighted text for ideas.</p>,"<p><mark>Feeding cows seaweed could reduce about one-third of greenhouse gas emissions produced by livestock. However, it is not yet a solid solution for the problem.<br/><br/>There is currently not enough Asparagopsis seaweed available to feed all of the cows around the world. According to research, Asparagopsis only needs to make up about 1% of cows’ daily diets in order to lower methane emissions. Though that is a small amount, there are still around 1.5 billion cows on the planet releasing methane gas with each burp. For this solution to work, more of this seaweed would need to be grown globally.</mark></p>"
176,269,but,1296,Label_0,the reduction occurs  due to presence of a liquid called bromoformv hjh,<p>Clear your response and try again.</p><br/><p>The text says that feeding cows seaweed can help with global warming. Use <em>but</em> to introduce the problem with that solution. Why can’t all cows be fed seaweed?</p>,<p>Clear your response and try again. Why is using seaweed to reduce cows&#x27; methane emissions not yet a perfect solution? Read the highlighted text for ideas.</p>,"<p><mark>Feeding cows seaweed could reduce about one-third of greenhouse gas emissions produced by livestock. However, it is not yet a solid solution for the problem.</mark><br/><br/><mark>There is currently not enough Asparagopsis seaweed available to feed all of the cows around the world. According to research, Asparagopsis only needs to make up about 1% of cows’ daily diets in order to lower methane emissions. Though that is a small amount, there are still around 1.5 billion cows on the planet releasing methane gas with each burp. For this solution to work, more of this seaweed would need to be grown globally.</mark></p>"
176,268,because,1287,Label_1,it can produces about 14.5% of the world's greenhouse gases it causes the Earth's temperature to rise; it reduces the amount of methane gases in a cows' stomachs.,<p>It&#x27;s true that cows release less methane when they eat seaweed. Now look back at the text to find out <em>how much</em> the methane decreases. Use that percentage in your response!</p>,<p>Keep revising! What percent of methane is decreased when cows eat seaweed? Read the highlighted text for ideas.</p>,<p><mark>Scientists have discovered that cows release up to 99% less methane in their burps when they eat a type of seaweed called Asparagopsis daily.</mark> <mark>This is because this type of seaweed contains a high amount of a liquid called bromoform.</mark> <mark>The bromoform in the seaweed reduces the amount of methane gas produced in cows’ stomachs.</mark></p>
176,268,because,1288,Label_3,seaweed produces more oxygen then grass and is easier to grow.,<p>Clear your response and try again. <em>Because</em> is used to explain why or to give a reason. Go back to the text and look for how asparagopsis seaweed can reduce the harm cow burps have on the environment.</p>,<p>Clear your response and try again. Talk about how feeding cows seaweed can reduce the impact their burps have on the environment. Use the highlighted text for ideas.</p>,<p><mark>Scientists have discovered that cows release up to 99% less methane in their burps when they eat a type of seaweed called Asparagopsis daily.</mark> <mark>This is because this type of seaweed contains a high amount of a liquid called bromoform.</mark> <mark>The bromoform in the seaweed reduces the amount of methane gas produced in cows’ stomachs.</mark></p>
176,268,because,1289,Label_5,with all the cows in the world they release  methane gas with each burp.,<p>It&#x27;s true that cow burps release methane into the environment. How does feeding cows seaweed help solve that problem?</p>,<p>Clear your response and try again. Talk about how feeding cows seaweed can reduce the impact their burps have on the environment. Use the highlighted text for ideas.</p>,<p><mark>Scientists have discovered that cows release up to 99% less methane in their burps when they eat a type of seaweed called Asparagopsis daily.</mark> <mark>This is because this type of seaweed contains a high amount of a liquid called bromoform.</mark> <mark>The bromoform in the seaweed reduces the amount of methane gas produced in cows’ stomachs.</mark></p>
176,268,because,1290,Label_6,the bromoform in the seaweed,<p>That&#x27;s true! Now be more specific. How does the bromoform help cow burps make less of an impact on the environment?</p>,<p>Keep revising! Try to be even more specific. What does bromoform do to cows&#x27; methane emissions? Read the highlighted text for ideas.</p>,<p><mark>Scientists have discovered that cows release up to 99% less methane in their burps when they eat a type of seaweed called Asparagopsis daily.</mark> <mark>This is because this type of seaweed contains a high amount of a liquid called bromoform.</mark> <mark>The bromoform in the seaweed reduces the amount of methane gas produced in cows’ stomachs.</mark></p>
176,268,because,1291,Label_0,The cow are reducing food out their body by eating alot of grass.,<p>Clear your response and try again. How does feeding cows seaweed reduce the impact their burps have on the environment? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. How does the bromoform in seaweed affect cows&#x27; methane emissions? Read the highlighted text for ideas.</p>,<p><mark>Scientists have discovered that cows release up to 99% less methane in their burps when they eat a type of seaweed called Asparagopsis daily.</mark> <mark>This is because this type of seaweed contains a high amount of a liquid called bromoform.</mark> <mark>The bromoform in the seaweed reduces the amount of methane gas produced in cows’ stomachs.</mark></p>
175,267,so,1185,Label_1,state officials installed four gas generators near Oroville,<p>That&#x27;s true! Now be more specific. Is this solution permanent or temporary?</p>,<p>Keep revising! Try to be even more specific. Make sure your sentence explains that this is a temporary solution. Read the highlighted text for ideas.</p>,"<p>Natural gas, unlike hydroelectricity, is a fossil fuel that releases carbon dioxide and greenhouse gases that can cause climate change. For this reason, the California Energy Commission classified the four generators as a “last resort resource.” This classification would allow the generators to only be used temporarily to support the area through any power emergencies.</p>|<p>To make up for the lack of hydroelectricity, state officials installed four temporary natural gas generators near Oroville in September 2021. Although this temporary switch to natural gas will provide California with electricity when it’s needed, it was not an ideal solution.</p>"
175,267,so,1186,Label_3,state officials put a temporary solution in place to provide the state with electricity.,<p>That&#x27;s true! Now be more specific. What is the temporary solution that state officials decided to use?</p>,<p>Keep revising! Try to be even more specific. What temporary power solution did state officials put in place? Read the highlighted text for ideas.</p>,"<p>Natural gas, unlike hydroelectricity, is a fossil fuel that releases carbon dioxide and greenhouse gases that can cause climate change. For this reason, the California Energy Commission classified the four generators as a “last resort resource.” This classification would allow the generators to only be used temporarily to support the area through any power emergencies.</p>|<p>To make up for the lack of hydroelectricity, state officials installed four temporary natural gas generators near Oroville in September 2021. Although this temporary switch to natural gas will provide California with electricity when it’s needed, it was not an ideal solution.</p>"
175,267,so,1187,Label_4,Oroville's water capacity had dropped to 24%.,"<p>Clear your response and try again. </p><br/><p>You explained why the Oroville Dam is currently not generating hydroelectricity. Instead, use the <em>so</em> conjunction to explain the consequence of the Oroville Dam not generating hydroelectricity. Go back to the text and look for the temporary power solution state officials put in place.</p>","<p>Clear your response and try again. </p><br/><p>Instead of explaining why the Oroville Dam is not producing hydroelectricity, talk about the temporary power solution that state officials installed near Oroville. Read the highlighted text for ideas.</p>","<p>Natural gas, unlike hydroelectricity, is a fossil fuel that releases carbon dioxide and greenhouse gases that can cause climate change. For this reason, the California Energy Commission classified the four generators as a “last resort resource.” This classification would allow the generators to only be used temporarily to support the area through any power emergencies.</p>|<p>To make up for the lack of hydroelectricity, state officials installed four temporary natural gas generators near Oroville in September 2021. Although this temporary switch to natural gas will provide California with electricity when it’s needed, it was not an ideal solution.</p>"
175,267,so,1188,Label_5,in califonia lake 630-640 feet,"<p>Clear your response and try again. </p><br/><p>You explained what is needed to resume hydroelectricity production at the Oroville Dam. Instead, use the <em>so</em> conjunction to explain the consequence of the Oroville Dam not generating hydroelectricity. Go back to the text and look for the temporary power solution state officials put in place.</p>","<p>Clear your response and try again. </p><br/><p>Instead of talking about what is needed to resume hydroelectricity production at the Oroville Dam, talk about the temporary power solution that state officials installed near Oroville. Read the highlighted text for ideas.</p>","<p>Natural gas, unlike hydroelectricity, is a fossil fuel that releases carbon dioxide and greenhouse gases that can cause climate change. For this reason, the California Energy Commission classified the four generators as a “last resort resource.” This classification would allow the generators to only be used temporarily to support the area through any power emergencies.</p>|<p>To make up for the lack of hydroelectricity, state officials installed four temporary natural gas generators near Oroville in September 2021. Although this temporary switch to natural gas will provide California with electricity when it’s needed, it was not an ideal solution.</p>"
175,267,so,1189,Label_0,many people had no power.,<p>Clear your response and try again. </p><br/><p>What is the temporary power solution that state officials used due to a lack of hydroelectricity? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. </p><br/><p>What type of temporary power generators did state officials install near Oroville? Read the highlighted text for ideas.</p>,"<p>Natural gas, unlike hydroelectricity, is a fossil fuel that releases carbon dioxide and greenhouse gases that can cause climate change. For this reason, the California Energy Commission classified the four generators as a “last resort resource.” This classification would allow the generators to only be used temporarily to support the area through any power emergencies.</p>|<p>To make up for the lack of hydroelectricity, state officials installed four temporary natural gas generators near Oroville in September 2021. Although this temporary switch to natural gas will provide California with electricity when it’s needed, it was not an ideal solution.</p>"
175,266,but,1180,Label_3,the water levels at the lake were determined too low to generate hydroelectricity.,"<p>Clear your response and try again. </p><br/><p>You explained why the Oroville Dam is currently not generating hydroelectricity. Instead, use <em>but</em> to give an opposing idea. Go back to the text and look for what is needed to resume hydroelectricity production at the Oroville Dam.</p>","<p>Clear your response and try again. </p><br/><p>Instead of talking about why the Oroville Dam is currently not being used to generate electricity, talk about what is needed for the Oroville Dam to start generating hydroelectricity again. Read the highlighted text for ideas.</p>","<p>As of October 2021, the primary power plant at the Oroville Dam was still shut down. However, it’s expected to resume producing hydroelectricity when water levels have risen to the needed amount. According to state officials, Lake Oroville&#x27;s water levels must remain above 630-640 feet in order to generate electricity. Water levels in Lake Oroville began to approach that required level after a heavy storm in late October 2021. The storm brought 8 trillion gallons of water to Northern California and increased the lake’s water levels by over 25 feet.</p>|<p>Weather forecasts predict that more rain and snow will come to Oroville in the winter months to continue to refill the reservoir. </p>"
175,266,but,1181,Label_4,the state officials decided to install natural gas generators near Oroville as an alternative.,"<p>Clear your response and try again. </p><br/><p>You explained a consequence of the Oroville Dam temporarily stopping hydroelectricity production. Instead, use <em>but </em>to give an opposing idea. Go back to the text and look for what is needed to resume hydroelectricity production at the Oroville Dam.</p>","<p>Clear your response and try again. </p><br/><p>Instead of talking about what state officials did because the Oroville Dam is currently not generating hydroelectricity, talk about what is needed for the Oroville Dam to start generating hydroelectricity again. Read the highlighted text for ideas.</p>","<p>As of October 2021, the primary power plant at the Oroville Dam was still shut down. However, it’s expected to resume producing hydroelectricity when water levels have risen to the needed amount. According to state officials, Lake Oroville&#x27;s water levels must remain above 630-640 feet in order to generate electricity. Water levels in Lake Oroville began to approach that required level after a heavy storm in late October 2021. The storm brought 8 trillion gallons of water to Northern California and increased the lake’s water levels by over 25 feet.</p>|<p>Weather forecasts predict that more rain and snow will come to Oroville in the winter months to continue to refill the reservoir.</p>"
175,266,but,1182,Label_0,they still provide electricit,<p>Clear your response and try again. </p><br/><p>What needs to happen in Oroville in order for the Oroville Dam to start generating hydroelectricity again? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. </p><br/><p>What happened in late October 2021 that will help restart hydroelectricity production at the Oroville Dam? Read the highlighted text for ideas.</p>,"<p>As of October 2021, the primary power plant at the Oroville Dam was still shut down. However, it’s expected to resume producing hydroelectricity when water levels have risen to the needed amount. According to state officials, Lake Oroville&#x27;s water levels must remain above 630-640 feet in order to generate electricity. Water levels in Lake Oroville began to approach that required level after a heavy storm in late October 2021. The storm brought 8 trillion gallons of water to Northern California and increased the lake’s water levels by over 25 feet.</p>|<p>Weather forecasts predict that more rain and snow will come to Oroville in the winter months to continue to refill the reservoir. </p>"
175,266,but,2065,Label_5,hey are trying to recovery a plan on August 2021.,<p>That&#x27;s true! Now be more specific. What needs to happen in order for hydroelectricity production to resume in December 2021?</p>,<p>Keep revising! Try to be even more specific. What is predicted to happen in Oroville to help restart hydroelectricity production at the Oroville Dam? Read the highlighted text for ideas.</p>,"<p>As of October 2021, the primary power plant at the Oroville Dam was still shut down. However, it’s expected to resume producing hydroelectricity when water levels have risen to the needed amount. According to state officials, Lake Oroville&#x27;s water levels must remain above 630-640 feet in order to generate electricity. Water levels in Lake Oroville began to approach that required level after a heavy storm in late October 2021. The storm brought 8 trillion gallons of water to Northern California and increased the lake’s water levels by over 25 feet.</p>|<p>Weather forecasts predict that more rain and snow will come to Oroville in the winter months to continue to refill the reservoir.</p>"
175,266,but,2066,Label_6,a storm brought 8 trillion gallons of water.,<p>That&#x27;s true! Now be more specific. Why is a storm beneficial for the Oroville Dam?</p>,<p>Keep revising! Try to be even more specific. What is predicted to happen to the water levels as a result of the rainfall? Read the highlighted text for ideas.</p>,"<p>As of October 2021, the primary power plant at the Oroville Dam was still shut down. However, it’s expected to resume producing hydroelectricity when water levels have risen to the needed amount. According to state officials, Lake Oroville&#x27;s water levels must remain above 630-640 feet in order to generate electricity. Water levels in Lake Oroville began to approach that required level after a heavy storm in late October 2021. The storm brought 8 trillion gallons of water to Northern California and increased the lake’s water levels by over 25 feet.</p>|<p>Weather forecasts predict that more rain and snow will come to Oroville in the winter months to continue to refill the reservoir.</p>"
175,266,but,2067,Label_7,it's expected to continue producing energy when the water levels rise to the right amount.,<p>That&#x27;s true! Now be more specific. What would cause the water levels to rise?</p>,"<p>Keep revising! Try to be even more specific. To generate electricity, how high do the water levels need to be in Lake Oroville? Read the highlighted text for ideas.</p>","<p>As of October 2021, the primary power plant at the Oroville Dam was still shut down. However, it’s expected to resume producing hydroelectricity when water levels have risen to the needed amount. According to state officials, Lake Oroville&#x27;s water levels must remain above 630-640 feet in order to generate electricity. Water levels in Lake Oroville began to approach that required level after a heavy storm in late October 2021. The storm brought 8 trillion gallons of water to Northern California and increased the lake’s water levels by over 25 feet.</p>|<p>Weather forecasts predict that more rain and snow will come to Oroville in the winter months to continue to refill the reservoir.</p>"
