activity_id,prompt_id,feedback_id,feedback_primary,feedback_secondary
229,361,2785,<p>That&#x27;s right—NIPTs analyze cell-free fetal DNA. Now add to your response. Why can testing cell-free fetal DNA lead to inaccurate results?</p>,<p>Keep revising! Where does cell-free fetal DNA come from? Read the highlighted text for ideas.</p>
229,361,2787,<p>Try clearing your response and starting again. What is one reason why prenatal genetic tests give inaccurate results? Check that your response only uses information from the text.</p>,"<p>Try clearing your response and starting again. What do prenatal genetic tests like NIPTs analyze, and why does that lead to inaccurate results? Read the highlighted text for ideas.</p>"
229,361,2945,"<p>It&#x27;s true that the parent&#x27;s blood sample only contains a small amount of DNA related to the baby, but that&#x27;s not the reason why the genetic tests are inaccurate. </p><br/><p>Focus on what kind of DNA the tests analyze instead. How does the type of DNA lead to inaccurate results?</p>",<p>Keep revising! Explain what NIPTs look for in the parent&#x27;s blood sample. Why can that give inaccurate results? Read the highlighted text for ideas.</p>
229,361,2947,<p>That&#x27;s true—some prenatal genetic tests might detect disorders that don&#x27;t actually affect the fetus. Now explain what leads to this inaccuracy. Why do some tests give these inaccurate results?</p>,"<p>Keep revising! What do prenatal genetic tests like NIPTs analyze, and why does that lead to inaccurate results? Read the highlighted text for ideas.</p>"
228,360,2919,<p>That&#x27;s true! Now be more specific. What efforts have been made to make cheerleading a sport?</p>,<p>Keep revising! Try to be even more specific. What initiatives have people started to help cheerleading become a sport? Read the highlighted text for ideas.</p>
228,360,2921,<p>Try clearing your response and starting again. What has happened as a result of people wanting cheerleading to become a sport? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What initiatives have been started to help cheerleading become a sport? Read the highlighted text for ideas.</p>
228,360,2923,<p>Try clearing your response and starting again. <em>So</em> is used to show an effect or consequence. Go back to the text and look for something that happened as a result of people wanting cheerleading to become a sport.</p>,<p>Try clearing your response and starting again. Talk about initiatives that have been started to help cheerleading become a sport. Use the highlighted text for ideas.</p>
228,360,2925,<p>Try clearing your response and starting again. So is used to show an effect or consequence. Go back to the text and look for something that happened as a result of people wanting cheerleading to become a sport.</p>,<p>Try clearing your response and starting again. Talk about initiatives that have been started to help cheerleading become a sport. Use the highlighted text for ideas.</p>
228,360,2927,<p>Try clearing your response and starting again. What efforts have been made to make cheerleading a sport? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What initiatives have people started to help cheerleading become a sport? Read the highlighted text for ideas.</p>
228,360,3367,<p>Try clearing your response and starting again. <em>So</em> is used to show an effect or consequence. Go back to the text and look for something that happened as a result of people wanting cheerleading to become a sport.</p>,<p>Try clearing your response and starting again. Talk about initiatives that have been started to help cheerleading become a sport. Use the highlighted text for ideas.</p>
228,359,2909,<p>That&#x27;s true! Now be more specific. Who doesn&#x27;t consider cheerleading to be a sport?</p>,<p>Keep revising! Try to be even more specific. Which people or groups don&#x27;t consider cheerleading a sport? Read the highlighted text for ideas.</p>
228,359,2911,<p>Try clearing your response and starting again. <em>But</em> is used to provide a contrast. Go back to the text and look for reasons why some people don&#x27;t consider cheerleading a sport.</p>,<p>Try clearing your response and starting again. Why isn&#x27;t cheerleading an official sport? Use the highlighted text for ideas.</p>
228,359,2915,<p>Try clearing your response and starting again. Why do some people think that cheerleading shouldn&#x27;t be considered a sport? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. Why isn&#x27;t cheerleading an official sport? Use the highlighted text for ideas.</p>
228,358,2896,<p>That&#x27;s true! Now be more specific. What is one more aspect that cheerleading and &quot;sports&quot; have in common?</p>,<p>Keep revising! Try to mention at least two reasons why many people think that cheerleading is a sport. Read the highlighted text for ideas.</p>
228,358,2898,<p>That&#x27;s true! Now try to answer more generally instead of focusing on Gabi.</p>,"<p>Keep revising! Other than Gabi&#x27;s personal experience, what is another reason why many people think that cheerleading should be considered a sport? Read the highlighted text for ideas.</p>"
228,358,2902,<p>Try clearing your response and starting again. <em>Because</em> is used to explain why or give a reason. Go back to the text and look for a reason why many people think that cheerleading should be an official sport.</p>,<p>Try clearing your response and starting again. Talk about why some people see cheerleading as a sport. Use the highlighted text for ideas.</p>
228,358,2904,<p>Try clearing your response and starting again. <em>Because</em> is used to explain why or give a reason. Go back to the text and look for a reason why many people think that cheerleading should be an official sport.</p>,<p>Try clearing your response and starting again. Talk about why some people see cheerleading as a sport. Use the highlighted text for ideas.</p>
228,358,2906,<p>Try clearing your response and starting again. Why do people think that cheerleading should be considered a sport? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What are a few aspects of cheerleading that make people think it should be an official sport? Read the highlighted text for ideas.</p>
228,358,3365,"<p>Instead of stating the dictionary definition of a sport, try connecting the definition to cheerleading. What about the definition aligns with cheerleading?</p>","<p>Keep revising! Rather than writing the definition of a sport, try to mention at least two reasons why many people think that cheerleading is a sport. Read the highlighted text for ideas.</p>"
226,354,3877,<p>It&#x27;s true that some people are trying to make tackle football safer. Add a detail from the text to make your response more specific. What is an action that has been taken to make this sport less dangerous for young athletes?</p>,<p>Keep revising! Be more specific. What is one thing that people are doing to make tackle football safer for kids? Read the highlighted text for ideas.</p>
226,354,3879,<p>Flag football participation has increased—that&#x27;s true. </p><br/><p>Add a specific statistic from the text to strengthen this claim. What data in the text shows that more people are playing flag football?</p>,<p>You&#x27;ve almost got it! Remember: using specific data to support a claim can make your writing more convincing and show readers what you mean. </p><br/><p>Add information from the text to make your sentence stronger. What statistics show that flag football participation has increased? Read the highlighted text for ideas.</p>
226,354,3881,<p>It&#x27;s true that some families are trying different sports for safety reasons. Add another detail from the text. Which sport are families considering as an alternative to tackle football?</p>,<p>Keep revising! Be more specific. Which sport are families choosing instead of tackle football? Read the highlighted text for ideas.</p>
226,354,3883,"<p>Try clearing your response and starting again. What has happened as a result, or an effect, of concerns about the dangers of tackle football? Check that your response only uses information from the text.</p>","<p>Try clearing your response and starting again. Remember that <em>so</em> is used to show an effect, result, or consequence of something. What did people do as a result of the concerns that tackle football isn&#x27;t safe for kids? Read the highlighted text for ideas.</p>"
226,353,3868,<p>It&#x27;s true that some people believe that the benefits of playing football outweigh the potential dangers of the sport. Add another detail from the text. What is a benefit that supporters believe young athletes get from playing tackle football?</p>,"<p>You&#x27;re almost there! Be more specific. According to supporters, how does tackle football benefit, or help, young athletes? Read the highlighted text for ideas.</p>"
226,353,3870,<p>It&#x27;s true that some people think there are ways to make tackle football safer. Add information from the text to make your response more specific. What change could make this sport be less dangerous for youth players?</p>,<p>You&#x27;re on the right track! Add another detail. What is one specific way that tackle football could become safer for youth players? Read the highlighted text for ideas.</p>
226,353,3872,<p>Try clearing your response and starting again. What position contrasts with the claim that youth players shouldn&#x27;t play tackle football? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. Some people believe that kids should play tackle football; this contrasts with the idea that it is too risky. Why do some people believe that kids <strong>should</strong> play tackle football? Read the highlighted text for ideas.</p>
226,352,3860,<p>It&#x27;s true that contact sports like tackle football have a high injury rate. Add more information from the text to make your response clearer and more specific. Who is affected by these high injury rates?</p>,<p>You&#x27;re almost there! Be more specific. Which group of people experiences high injury rates in tackle football? Read the highlighted text for ideas.</p>
226,352,3862,<p>It&#x27;s true that tackle football can be risky and may lead to injuries. Add information from the text to make your response more specific. What type of injuries can occur in tackle football?</p>,<p>Keep revising! Add another detail from the text to make your response more specific. What is one kind of dangerous injury that can happen in tackle football? Read the highlighted text for ideas.</p>
226,352,3864,<p>Try clearing your response and starting again. Why do some people believe that tackle football is too dangerous for young athletes? Check that your response only uses information from the text.</p>,"<p>Try clearing your response and starting again. Remember, <em>because </em>is used to show a reason or cause of something. Why do some people think that tackle football isn&#x27;t safe for young athletes? Read the highlighted text for ideas.</p>"
225,351,2746,<p>That&#x27;s true! Now be more specific. What does this law do?</p>,<p>Keep revising! Try to be even more specific. How does this new law protect kidfluencers? Read the highlighted text for ideas.</p>
225,351,2754,"<p>Try clearing your response and starting again. That&#x27;s a reason why some people support kidfluencer laws, but your response should show an effect or consequence instead. What happened as a result of advocates believing that kidfluencers need legal protection?</p>",<p>Keep revising! Try to be even more specific. What happened in 2020 as a result of advocates believing that kidfluencers need legal protection? Read the highlighted text for ideas.</p>
225,351,2758,"<p>Try clearing your response and starting again. That&#x27;s a reason why some people support kidfluencer laws, but your response should show an effect or consequence instead. What happened as a result of advocates believing that kidfluencers need legal protection?</p>",<p>Keep revising! Try to be even more specific. What happened in 2020 as a result of advocates believing that kidfluencers need legal protection? Read the highlighted text for ideas.</p>
225,351,2762,<p>Try clearing your response and starting again. What happened as a result of advocates believing that kidfluencers need legal protection? Check that your response only uses information from the text.</p>,<p>Keep revising! What happened in 2020 as a result of advocates believing that kidfluencers need legal protection? Read the highlighted text for ideas.</p>
225,351,2960,<p>It&#x27;s true that legal protections for kidfluencers have been introduced. Now be more specific. Where was this law introduced?</p>,<p>Keep revising! Try to be even more specific. Which country introduced this law? Read the highlighted text for ideas.</p>
225,351,2962,"<p>Advocates hope that kidfluencers in the U.S. might soon get legal protection, but there aren&#x27;t currently any U.S. laws that protect kidfluencers. </p><br/><p>Try clearing your response and focusing on a law that has already been passed. Where do kidfluencers have legal protection?</p>",<p>Keep revising! Try to be even more specific. What country introduced a law protecting kidfluencers? Read the highlighted text for ideas.</p>
225,350,2729,<p>That&#x27;s true—some people don&#x27;t think kidfluencer laws are necessary. Now make your response more specific. Why do some people think that kidfluencer laws aren&#x27;t needed?</p>,<p>Keep revising! Try to be even more specific. Why do some parents of kidfluencers think that these laws are unnecessary? Read the highlighted text for ideas.</p>
225,350,2731,"<p>That&#x27;s true—social media accounts are age restricted and may be run by parents or guardians. Now add to your response to explain why some parents think kidfluencer laws are unnecessary. If kids aren&#x27;t running their own accounts, what are they doing?</p>",<p>Keep revising! Try to be even more specific. Why do some parents of kidfluencers think laws aren&#x27;t needed? Read the highlighted text for ideas.</p>
225,350,2733,"<p>Try clearing your response and starting again. It&#x27;s true that many people think that kidfluencers need legal protection, but your response should provide a contrast instead. Why do some people dislike kidfluencer laws?</p>",<p>Keep revising! Add evidence that includes a contrasting argument about kidfluencer laws. Why do some people oppose kidfluencer laws? Read the highlighted text for ideas.</p>
225,350,2735,"<p>Try clearing your response and starting again. It&#x27;s true that some places are introducing legal protection for kidfluencers, but your response should provide a contrast instead. Why do some people dislike kidfluencer laws?</p>",<p>Keep revising! Add evidence that includes a contrasting argument about kidfluencer laws. Why do some people oppose kidfluencer laws? Read the highlighted text for ideas.</p>
225,350,2737,"<p>It&#x27;s true that some people say that kidfluencers are playing, not working. Now be more specific. Who says that?</p>","<p>Keep revising! Try to be even more specific. Who says that their children are playing, not working? Read the highlighted text for ideas.</p>"
225,350,2741,<p>Try clearing your response and starting again. Why do some people dislike kidfluencer laws? Check that your response only uses information from the text.</p>,<p>Keep revising! Why do some people oppose kidfluencer laws? Read the highlighted text for ideas.</p>
225,349,2713,<p>Kidfluencers can make a lot of money—that&#x27;s true. Now focus on where that money goes. Who controls the money that kidfluencers earn?</p>,<p>Keep revising! Try to be even more specific. Who might exploit kidfluencers for financial gain? Read the highlighted text for ideas.</p>
225,349,2715,<p>It&#x27;s true that there are laws protecting children working in entertainment! Now be more specific. Who isn&#x27;t covered by these laws?</p>,<p>Keep revising! Try to be even more specific. Who isn&#x27;t covered by the laws that protect children in the traditional entertainment industry? Read the highlighted text for ideas.</p>
225,349,2717,<p>That&#x27;s true! Now be more specific. Who might take advantage of kidfluencers?</p>,<p>Keep revising! Try to be even more specific. Who might exploit kidfluencers for financial gain? Read the highlighted text for ideas.</p>
225,349,2719,<p>It&#x27;s true that there are no U.S. laws protecting kidfluencers. Now explain what these laws would protect kids from. What legal protections do kidfluencers lack under current U.S. law?</p>,<p>Keep revising! Explain what child influencers aren&#x27;t protected from. Why do advocates think kids need legal protection? Read the highlighted text for ideas.</p>
225,349,2721,"<p>Try clearing your response and starting again. It&#x27;s true that some people are against laws protecting child influencers, but your response should be about reasons why people support these laws. Why do advocates believe that kidfluencers need legal protection?</p>",<p>Keep revising! Focus on a reason why people think kidfluencers need legal protection. What concerns do advocates have about kidfluencers? Read the highlighted text for ideas.</p>
225,349,2723,"<p>Try clearing your response and starting again. It&#x27;s true that some places are introducing laws protecting kidfluencers, but your response should be about reasons why people support these laws. Why do advocates believe that kidfluencers need legal protection?</p>",<p>Keep revising! Focus on a reason why people think kidfluencers need legal protection. What concerns do advocates have about kidfluencers? Read the highlighted text for ideas.</p>
225,349,2725,<p>Try clearing your response and starting again. Why do advocates believe that kidfluencers need legal protection? Check that your response only uses information from the text.</p>,<p>Keep revising! Why do advocates think that kidfluencers need laws to protect them? Read the highlighted text for ideas.</p>
225,349,2958,"<p>Some people think that the internet could be dangerous for children, but the text isn&#x27;t about that. <br/><br/>Focus on other reasons why advocates think that kidfluencers need legal protection. According to the text, what concerns do advocates have?</p>",<p>Keep revising! Use specific evidence from the text to strengthen your response. Why do advocates think that kidfluencers need laws to protect them? Read the highlighted text for ideas.</p>
225,349,3553,"<p>Some people think that children are too young to work or manage their money by themselves, but the text isn&#x27;t about that.<br/><br/>Focus on reasons why advocates think that kidfluencers need legal protection. According to the text, what concerns do advocates have?</p>",<p>Keep revising! Use specific evidence from the text to strengthen your response. Why do advocates think that kidfluencers need laws to protect them? Read the highlighted text for ideas.</p>
224,348,2674,<p>That&#x27;s true! Now be more specific. What percentage of Australian citizens vote now?</p>,<p>Keep revising! Try to be even more specific. How high is voter turnout now? Read the highlighted text for ideas.</p>
224,348,2676,<p>Try clearing your response and starting again. <em>So</em> is used to show an effect or consequence. Go back to the text and look for what happens when an Australian citizen doesn&#x27;t vote.</p>,<p>Try clearing your response and starting again. What are the consequences of not voting in Australia? Use the highlighted text for ideas.</p>
224,348,2678,<p>Try clearing your response and starting again. <em>So</em> is used to show an effect or consequence. Go back to the text and look for what happens when an Australian citizen doesn&#x27;t vote.</p>,<p>Try clearing your response and starting again. What are the consequences of not voting in Australia? Use the highlighted text for ideas.</p>
224,348,2680,<p>Try clearing your response and starting again. What are the consequences of not voting in Australia? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What happens when an Australian citizen doesn&#x27;t vote? Read the highlighted text for ideas.</p>
224,347,2662,<p>That&#x27;s true! Now be more specific. Why do some people not vote?</p>,<p>Keep revising! Try to be even more specific. Why do some Australians choose not to vote? Read the highlighted text for ideas.</p>
224,347,2664,<p>That&#x27;s true! Now be more specific. Why do some Australians oppose the mandatory voting law?</p>,<p>Keep revising! Try to be even more specific. Why do some Australians not like the mandatory voting law? Read the highlighted text for ideas.</p>
224,347,2666,"<p>Try clearing your response and starting again. <em>But</em> is used to provide a contrast. Instead of talking about why Australia passed a mandatory voting law, go back to the text and look for a reason why some people oppose the law.</p>",<p>Try clearing your response and starting again. Talk about why some Australians don&#x27;t like the mandatory voting law. Use the highlighted text for ideas.</p>
224,347,2668,<p>Try clearing your response and starting again. <em>But</em> is used to provide a contrast. Go back to the text and look for a reason why some people oppose the mandatory voting law.</p>,<p>Try clearing your response and starting again. Talk about why some Australians don&#x27;t like the mandatory voting law. Use the highlighted text for ideas.</p>
224,347,2670,<p>Try clearing your response and starting again. Why do some Australians oppose mandatory voting? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. Why do some Australians dislike mandatory voting? Read the highlighted text for ideas.</p>
224,346,2649,<p>That&#x27;s true! Now be more specific. When were they struggling with low voter turnout?</p>,<p>Keep revising! Try to be even more specific. When was Australia struggling with low voter turnout? Read the highlighted text for ideas.</p>
224,346,2651,<p>That&#x27;s part of the reason! Now be more specific. What is the fundamental reason why they made voting mandatory?</p>,<p>Keep revising! Try to be even more specific. Why weren&#x27;t election results accurately reflecting the views of the people before mandatory voting? Read the highlighted text for ideas.</p>
224,346,2653,<p>Try clearing your response and starting again. Why did Australia feel the need to make voting mandatory? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What problem was Australia facing that made them want to have mandatory voting? Use the highlighted text for ideas.</p>
224,346,2655,<p>Try clearing your response and starting again. <em>Because</em> is used to explain why or give a reason. Go back to the text and look for a reason why Australia made voting mandatory.</p>,<p>Try clearing your response and starting again. What problem was Australia facing that made them want to have mandatory voting? Use the highlighted text for ideas.</p>
224,346,2657,<p>Try clearing your response and starting again. Why did Australia make voting mandatory? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What problem was Australia facing that made them want to have mandatory voting? Read the highlighted text for ideas.</p>
223,345,2637,<p>That&#x27;s true! Now include specific numbers in your response. How has the number of programs in the U.S. changed?</p>,<p>Keep revising! Try to be even more specific. How many dual-language programs have been started in the past ten years? Read the highlighted text for ideas.</p>
223,345,2639,<p>Try clearing your response and starting again. How has dual-languages education in the U.S. changed over the years? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. How many dual-language programs have been started in the past ten years? Read the highlighted text for ideas.</p>
223,345,2641,<p>Try clearing your response and starting again. <em>So </em>is used to show an effect or consequence. Go back to the text and look for a change that has happened to dual-language education.</p>,<p>Try clearing your response and starting again. How many dual-language programs have been started in the past ten years? Use the highlighted text for ideas.</p>
223,345,2643,<p>Try clearing your response and starting again. <em>So </em>is used to show an effect or consequence. Go back to the text and look for a change that has happened in regard to dual-language education.</p>,<p>Try clearing your response and starting again. How many dual-language programs have been started in the past ten years? Use the highlighted text for ideas.</p>
223,345,2645,<p>Try clearing your response and starting again. What change has happened in regard to dual-language education? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. How many dual-language programs have been started in the past ten years? Read the highlighted text for ideas.</p>
223,344,2622,"<p>Revise your response. Instead of talking about how languages become endangered, explain what prevents some schools from starting dual-language programs.</p>",<p>Revise your response. Read the highlighted text. What problem are schools facing when they want to start a dual-language program?</p>
223,344,2624,<p>Try clearing your response and starting again. <em>But</em> is used to provide a contrast. Go back to the text and look for a reason why places might not have dual-language education.</p>,<p>Try clearing your response and starting again. What challenge do schools often face when they want to start a dual-language program? Use the highlighted text for ideas.</p>
223,344,2626,<p>Try clearing your response and starting again. <em>But</em> is used to provide a contrast. Go back to the text and look for a reason why places might not have dual-language education.</p>,<p>Try clearing your response and starting again. What challenge do schools often face when they want to start a dual-language program? Use the highlighted text for ideas.</p>
223,344,2630,<p>Try clearing your response and starting again. What prevents some schools from starting dual-language programs? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What challenge do schools often face when they want to start a dual-language program? Read the highlighted text for ideas.</p>
223,343,2604,<p>That&#x27;s true! Now give an additional example. What are two potential benefits of speaking another language?</p>,<p>Keep revising! Try to be even more specific. What are two potential benefits of knowing a second language? Read the highlighted text for ideas.</p>
223,343,2606,"<p>Instead of talking about what dual-language education <em>is</em>, try talking about why it&#x27;s beneficial. What are some advantages of knowing multiple languages?</p>",<p>Keep revising! Try to be even more specific. How is knowing a second language beneficial? Read the highlighted text for ideas.</p>
223,343,2608,<p>Try to be more specific about the benefits of dual-language education. What does research suggest about knowing a second language?</p>,<p>Keep revising! Try to be even more specific. How can knowing a second language benefit students? Read the highlighted text for ideas.</p>
223,343,2610,<p>Try clearing your response and starting again. <em>Because</em> is used to explain why or give a reason. Go back to the text and look for reasons why dual-language education is beneficial.</p>,<p>Try clearing your response and starting again. How can knowing a second language benefit students?</p>
223,343,2612,<p>Try clearing your response and starting again. <em>Because</em> is used to explain why or give a reason. Go back to the text and look for reasons why dual-language education is beneficial.</p>,<p>Try clearing your response and starting again. How can knowing a second language benefit students?</p>
223,343,2614,<p>Try clearing your response and starting again. Why is dual-language education beneficial? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. How can knowing a second language benefit students? Read the highlighted text for ideas.</p>
221,339,2222,<p>That&#x27;s true! Now be more specific. What does the law include to make sure that school meals are healthier?</p>,<p>Keep revising! What do schools need to follow to ensure that their meals are healthy? Read the highlighted text for ideas.</p>
221,339,2224,"<p>That&#x27;s true! Now be more specific. How has the Healthy, Hunger-Free Kids Act helped students to eat healthier?</p>","<p>Keep revising! How has the Healthy, Hunger-Free Kids Act changed school meals? Read the highlighted text for ideas.</p>"
221,339,2226,"<p>Clear your response and try again. </p><br/><p>What is a result of the Healthy, Hunger-Free Kids Act? Check that your response only uses information from the text.</p>","<p>Clear your response and try again. </p><br/><p>How has the Healthy, Hunger-Free Kids Act changed school meals? Read the highlighted text for ideas.</p>"
221,338,2210,"<p>It&#x27;s true that healthier school meals come with a higher cost, but focus instead on what schools do. How do some schools make up for the cost of healthier meals?</p>",<p>Keep revising! What do some schools sell to fill their money gap? Read the highlighted text for ideas.</p>
221,338,2212,<p>That&#x27;s true! Now be more specific. How many schools sell Smart Snacks?</p>,<p>Keep revising! What percent of schools sell food items that are known as Smart Snacks? Read the highlighted text for ideas.</p>
221,338,2214,"<p>Revise your response. The Healthy, Hunger-Free Kids Act did increase funding for schools, but some schools do not receive funding to cover the cost of school meals.  What do some schools do to make up for their lack of funding? Read that part of the text again.</p>",<p>Keep revising your response. What do schools sell to fill their money gap? Read the highlighted text.</p>
221,338,2216,"<p>Clear your response and try again. </p><br/><p>What problems have happened as a result of the Healthy, Hunger-Free Kids Act? Check that your response only uses information from the text.</p>",<p>Clear your response and try again. </p><br/><p>Why are many schools unable to afford healthy meals for students? Read the highlighted text for ideas.</p>
221,337,2197,<p>That&#x27;s true! Now be more specific. What percent of students were eating the junk foods available in their schools?</p>,<p>Keep revising! Try to be even more specific. What percent of students were eating the junk foods available in their schools in the early 2000s? Read the highlighted text for ideas.</p>
221,337,2199,<p>That&#x27;s true! Now be more specific. What was causing health risks for students?</p>,<p>Keep revising! Try to be even more specific. What type of foods were causing health risks for students? Read the highlighted text for ideas.</p>
221,337,2201,<p>That&#x27;s true! Now be more specific. Why were healthier food options needed?</p>,<p>Keep revising! What kind of foods were some students eating at school in the early 2000s? Read the highlighted text for ideas.</p>
221,337,2203,<p>That&#x27;s true! Now be more specific. Why is junk food not good for students?</p>,<p>Keep revising! Try to be even more specific. How can junk food negatively affect students? Read the highlighted text for ideas.</p>
221,337,2205,"<p>Clear your response and try again. </p><br/><p>Why did the U.S. Congress pass the Healthy, Hunger-Free Kids Act in 2010? Check that your response only uses information from the text.</p>",<p>Clear your response and try again. </p><br/><p>What type of foods were some students eating at school in the early 2000s? Read the highlighted text for ideas.</p>
220,336,2248,<p>It&#x27;s true that anti-GMO groups and scientific organizations disagreed about the safety of GMOs. </p><br/><p>Now re-read the prompt and revise your response to include a consequence or result. What did anti-GMO groups do as a result of their concerns about GMOs?</p>,<p>Keep revising! Focus on a specific action taken by anti-GMO groups. What did laws did they advocate for? Read the highlighted text for ideas.</p>
220,336,2250,"<p>Try clearing your response and starting again. </p><br/><p>Focus on a consequence or result of anti-GMO advocacy, and make sure to only use information from the text. What did anti-GMO groups do as a result of their concerns about GMOs?</p>",<p>Keep revising! Include specific details from the text about a consequence or result of people being concerned about GMOs. What did anti-GMO groups fight for? Read the highlighted text for ideas.</p>
220,336,2323,<p>That&#x27;s true—anti-GMO groups wanted the choice to avoid GMOs. Add information about a specific action taken by anti-GMO groups. What did anti-GMO groups fight for?</p>,<p>Keep revising! Focus on a specific action taken by anti-GMO groups. What did anti-GMO groups advocate for to help them avoid GMOs? Read the highlighted text for ideas.</p>
220,335,2239,<p>That&#x27;s true! Now be more specific. Who says that GMOs are safe to eat?</p>,<p>Keep revising! Which organizations say that GMOs are safe to eat? Read the highlighted text for ideas.</p>
220,335,2241,<p>It&#x27;s true that some people are against the use of GMOs. </p><br/><p>Now re-read the prompt and revise your response. What do people or groups who support the use of GMOs say about their safety?</p>,<p>Keep revising! Focus on people or groups who do not think GMOs are dangerous. What organizations support the use of GMOs? Read the highlighted text for ideas.</p>
220,335,2243,<p>Try clearing your response and starting again. </p><br/><p>Focus on opposition to anti-GMO groups. Who supports the use of GMOs?</p>,<p>Keep revising! Include information about people or groups who think GMOs are safe to use. What organizations support the use of GMOs? Read the highlighted text for ideas.</p>
220,335,2321,"<p>Clear your response and try again. </p><br/><p>Instead of talking about the benefits of GMOs, try talking about people who are not<strong> </strong>against using them.</p>",<p>Clear your response and try again. </p><br/><p>Talk about people or groups who are not<strong> </strong>against the use of GMOs. Use the highlighted text for ideas.</p>
220,334,2229,<p>That&#x27;s true! Now be more specific. Which health problems do some people worry about?</p>,<p>Keep revising! What diseases or health issues do some people worry that GMOs cause? Read the highlighted text for ideas.</p>
220,334,2231,<p>Clear your response and try again. </p><br/><p><em>Because</em> is used to explain why or give a reason. Go back to the text and look for a reason why some people do not support GMOs.</p>,<p>Clear your response and try again. </p><br/><p>Talk about a reason why some people do not support GMOs. Use the highlighted text for ideas.</p>
220,334,2233,<p>That&#x27;s true! Now be more specific. Why do some people worry about GMOs?</p>,<p>Keep revising! What problems do some people worry that GMOs cause? Read the highlighted text for ideas.</p>
220,334,2235,<p>Clear your response and try again. </p><br/><p>Why do some people not support GMOs? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. </p><br/><p>What issues do some people believe that GMOs might cause? Read the highlighted text for ideas.</p>
186,300,1951,<p>That&#x27;s true—the new policy was approved in 2022. Now add more details to make your response even stronger. What was different about the new policy?</p>,<p>Keep revising! Try explaining what was different about Manchester&#x27;s new policy. What was added or removed from the rewritten dress code? Read the highlighted text for ideas.</p>
186,300,1958,<p>Clear your response and try again. Use <em>so</em> to explain a result or outcome. Students were unhappy with the dress code. What did they do as a result?</p>,<p>Clear your response and try again. What did Manchester students propose in 2021? Read the highlighted text for ideas.</p>
186,300,6305,<p>That&#x27;s true—the dress code was changed. Now add more details to make your response even stronger. What was different about the dress code?</p>,<p>Keep revising! Try explaining what was different about Manchester&#x27;s new dress code. What was added or removed from it? Read the highlighted text for ideas.</p>
186,300,6307,"<p>Try clearing your response and starting again. Instead of giving a <strong>reason</strong> why students wanted to change the dress code, trying using <em>so </em>to explain what happened as a <strong>result</strong>. What happened as a result of students wanting to change the dress code?</p>",<p>Try clearing your response and starting again. What aspects of Manchester&#x27;s dress code did students change? Read the highlighted text for ideas.</p>
186,300,6309,<p>That&#x27;s true—the dress code was rewritten. Now make your response even stronger by adding the name of a specific person or group. Who rewrote the dress code?</p>,<p>Keep revising! Try adding the name of a specific person or group. Who proposed a rewritten dress code in 2021? Read the highlighted text for ideas.</p>
186,300,6311,<p>Try clearing your response and starting again. <em>So </em>is used to explain a consequence or result. What happened as a result of students wanting to change the dress code?</p>,<p>Try clearing your response and starting again. What aspects of Manchester&#x27;s dress code did students change? Read the highlighted text for ideas.</p>
186,300,6313,<p>That&#x27;s true—new items are allowed under the new dress code. Now make your response even stronger by adding some examples. Which items can students now wear?</p>,<p>Keep revising! Try adding the names of specific articles of clothing to make your response stronger. Which items are now allowed under the new dress code? Read the highlighted text for ideas.</p>
186,299,1936,"<p>Revise your response. Instead of talking about what happened to students who violated the code, focus on the reasons why some people didn&#x27;t want students to change the dress code.</p>",<p>Revise your response. Read the highlighted text. Why were some people against changing the dress code?</p>
186,299,1938,<p>Revise your response. What are some of the reasons why people didn&#x27;t want the dress code to be changed?</p>,<p>Revise your response. Read the highlighted text. What do people think are some of the positive effects of a dress code?</p>
186,299,1940,<p>That&#x27;s true! Now be more specific. Why do schools advocate for stricter dress codes?</p>,<p>Keep revising! Try to be even more specific. Why do some schools feel that stricter dress codes are beneficial to students? Read the highlighted text for ideas.</p>
186,299,1946,<p>Clear your response and try again. Why did some people not want students to change the dress code? Check that your response only uses information from the text.</p>,<p>Clear your response and try again. Why do some schools feel that stricter dress codes are beneficial? Read the highlighted text for ideas.</p>
186,298,1925,<p>That&#x27;s true! Now be more specific. Which students did the dress code single out?</p>,<p>Keep revising! Try to be even more specific. Which groups of students were affected by the dress code more than others?</p>
186,298,1927,<p>It&#x27;s true that some students thought the dress code was too strict. How could this impact Manchester students academically?</p>,<p>Keep revising! Try to be even more specific. How could dress code punishments affect students academically?</p>
